ID;Latitude;Longitude;ope1;ope2;ope3;ope4;efex1;efex2;efex3;efex4;efin1;efin2;efin3;efin4;efin5;intpol1;intpol2;intpol3;intpol4;intpol5;intknow;senknow1;senknow2;senknow3;senknow4;senknow5;autknow;partinf1;partinf2;partinf3;partinf4;partinf5;partinf6;polpart;parton1;parton2;parton3;parton4;parton5;parton6;partonline;acce1;acce2;acce3;use1;use2;use3;use4;use5;use6;use7;com1;com2;com3;com4;com5;com6;com7;com8;com9;com10;prov1;prov2;prov3;prov4;prov5;prov6;prov7;sexo;edad;edadcat;SES;educ;right;center;left;year;_merge;periphery;yearcat1;yearcat2;yearcat3;Cluster_01;Cluster_05;camp
4118;-33.0317789;-71.4092614;1;1;1;1;5;1;5;5;5;1;5;1;2;1;1;1;1;1;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;No;No;;;;;;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;81;60 or more;3;Basica incompleta o menos;No;No;No;21;using only (2);1;0;0;1;0;0;0
4119;-33.0317609;-71.4079212;4;5;4;4;1;2;1;1;4;2;4;4;5;1;4;4;4;4;1;0;1;1;1;0;4;1;0;0;0;1;1;3;1;0;0;0;0;0;1;S?;S?;;7;1;1;1;1;1;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;58;45-59;3;Media completa;No;No;No;21;using only (2);1;0;0;1;0;0;0
4122;-33.0316252;-71.4085575;5;2;5;1;1;1;4;2;5;1;5;5;5;4;4;4;4;4;1;0;1;1;1;0;4;0;1;1;0;1;1;4;1;1;0;0;1;0;3;S?;S?;S?;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;39;30-44;4;Universitaria completa;No;No;Yes;21;using only (2);1;0;0;1;0;0;0
1073;-33.0417801;-71.4302273;4;4;3;3;2;3;2;2;2;4;3;4;4;3;3;3;3;4;0;0;1;1;1;0;3;0;1;1;1;1;1;5;1;1;1;0;0;0;3;S?;S?;No;6;6;6;4;6;4;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;77;60 or more;5;Universitaria completa;No;Yes;No;19;master only (1);1;1;0;0;0;0;0
1081;-33.0416524;-71.4303026;5;3;5;1;1;3;1;1;1;1;1;3;4;1;2;2;3;3;0;0;1;1;1;0;3;0;1;0;0;1;0;2;1;0;0;0;0;0;1;S?;S?;S?;7;4;4;1;4;1;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;62;60 or more;3;Media completa;No;Yes;No;19;master only (1);1;1;0;0;0;0;0
1106;-33.0412672;-71.4324842;2;2;4;4;1;2;1;1;4;4;1;4;3;1;3;3;4;3;1;0;1;1;1;0;4;0;0;0;0;1;0;1;0;1;0;0;0;0;1;S?;S?;No;7;2;2;1;1;1;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;47;45-59;5;Universitaria completa;No;No;Yes;19;master only (1);1;1;0;0;0;0;0
1115;-33.0410889;-71.4317262;3;3;4;3;3;3;1;2;5;5;4;4;5;4;4;3;4;4;1;1;1;1;1;1;6;1;1;0;0;1;1;4;1;1;0;0;0;0;2;S?;S?;No;6;2;2;4;2;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;69;60 or more;4;Universitaria completa;No;No;Yes;19;master only (1);1;1;0;0;0;0;0
1117;-33.0409689;-71.4294168;1;3;1;1;2;5;2;2;4;4;5;2;4;1;2;2;3;3;0;0;1;0;1;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;No;S?;No;4;3;3;2;3;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;59;45-59;2;Media tecnica completa;No;No;No;19;master only (1);1;1;0;0;0;0;0
1134;-33.0407135;-71.4305454;2;2;2;2;2;2;2;2;1;4;1;4;4;1;2;2;2;2;1;0;1;1;1;0;4;0;1;1;0;1;0;3;0;0;0;0;0;0;0;S?;No;No;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;65;60 or more;2;Media tecnica completa;No;No;No;19;master only (1);1;1;0;0;0;0;0
1138;-33.040683;-71.4336801;2;2;2;4;2;2;2;2;4;4;4;5;5;4;4;4;4;4;0;0;1;1;1;0;3;0;1;1;0;1;0;3;1;0;0;0;0;0;1;S?;S?;No;7;7;1;1;6;1;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;46;45-59;3;Superior tecnica completa;No;No;No;20;master only (1);1;0;1;0;0;0;0
1145;-33.0405693;-71.4295688;5;3;2;1;1;1;1;1;1;3;4;5;1;1;4;3;2;1;1;0;1;1;1;0;4;0;0;0;0;1;0;1;1;0;0;0;0;0;1;S?;No;No;7;4;1;1;1;1;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;60;60 or more;2;Media tecnica completa;No;No;No;19;master only (1);1;1;0;0;0;0;0
1147;-33.0405471;-71.4298738;2;4;2;1;4;4;4;2;2;4;2;4;4;3;3;3;3;3;0;0;1;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;No;S?;No;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;88;60 or more;1;Basica incompleta o menos;Yes;No;No;19;master only (1);1;1;0;0;0;0;0
1150;-33.0405404;-71.4299661;;;;;3;3;2;3;3;3;3;3;3;1;1;2;3;3;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;No;No;No;;;;;;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;88;60 or more;1;Basica incompleta o menos;No;No;No;19;master only (1);1;1;0;0;0;0;0
1171;-33.040386;-71.4334083;2;2;2;2;2;2;2;2;4;4;4;4;4;3;2;3;3;3;0;0;1;0;1;0;2;1;1;1;1;0;1;5;1;1;0;0;0;0;2;S?;S?;S?;6;6;2;5;4;4;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;36;30-44;5;Universitaria completa;No;No;Yes;20;master only (1);1;0;1;0;0;0;0
1173;-33.0403772;-71.433246;2;;3;2;2;2;2;2;2;2;2;2;4;1;3;3;4;4;1;0;1;1;1;0;4;0;1;0;0;1;1;3;1;0;0;1;0;0;2;S?;S?;No;7;1;4;1;1;1;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;51;45-59;2;Superior tecnica completa;No;No;No;20;master only (1);1;0;1;0;0;0;0
1183;-33.0401179;-71.4342936;4;4;4;4;1;2;2;2;4;4;4;4;4;3;1;3;4;4;0;0;1;1;1;0;3;0;1;1;0;1;0;3;1;0;0;0;1;0;2;S?;S?;S?;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;73;60 or more;4;Universitaria completa;No;No;Yes;20;master only (1);1;0;1;0;0;0;0
1456;-33.0343188;-71.4309033;;;;;4;2;2;4;2;2;2;2;2;1;2;2;2;2;0;0;1;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;No;No;No;;;;;;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;75;60 or more;2;Basica completa;No;No;No;19;master only (1);1;1;0;0;0;0;0
1241;-33.0386691;-71.4388349;4;4;4;2;2;2;2;2;2;4;2;2;2;3;3;3;3;3;0;0;1;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;S?;7;4;6;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;49;45-59;4;Basica completa;No;Yes;No;19;master only (1);1;1;0;0;0;0;0
1249;-33.0385627;-71.4389584;4;2;4;4;2;2;2;4;2;3;2;2;4;4;4;4;4;4;0;0;1;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;No;S?;;;;;;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;80;60 or more;2;Media tecnica completa;No;No;Yes;19;master only (1);1;1;0;0;0;0;0
1289;-33.037753;-71.443035;;;;;1;5;2;2;3;3;4;3;4;3;2;3;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;No;No;No;;;;;;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;46;45-59;2;Media completa;No;No;No;19;master only (1);1;1;0;0;0;0;0
1315;-33.037465;-71.443647;4;5;2;3;1;1;1;1;1;2;2;4;4;2;4;4;4;4;1;0;1;1;1;0;4;1;0;0;0;1;1;3;1;1;0;1;0;0;3;S?;S?;No;7;4;1;1;4;1;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;66;60 or more;4;Universitaria completa;Yes;No;No;19;master only (1);1;1;0;0;0;0;0
1343;-33.037069;-71.442531;;;;;1;1;5;5;3;2;4;2;1;1;2;3;4;3;1;0;1;1;1;0;4;1;0;0;0;1;0;2;;;;;;;;No;No;No;;;;;;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;79;60 or more;1;Basica incompleta o menos;No;No;Yes;19;master only (1);1;1;0;0;0;0;0
1349;-33.0367997;-71.4424882;3;4;5;4;2;3;3;2;5;2;4;3;3;3;3;3;3;3;0;1;1;1;0;0;3;0;0;0;0;1;0;1;1;1;0;0;0;0;2;S?;S?;S?;7;4;7;6;5;4;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;18;18-29;4;Media completa;No;Yes;No;19;master only (1);1;1;0;0;0;0;0
1352;-33.0367033;-71.4441705;5;5;5;2;2;1;3;1;4;4;3;3;2;2;4;4;4;3;0;0;1;1;1;0;3;1;1;0;1;1;1;5;0;0;0;0;0;0;0;No;S?;No;7;2;6;1;1;1;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;53;45-59;3;Media completa;No;Yes;No;19;master only (1);1;1;0;0;0;0;0
1363;-33.0364079;-71.4432053;3;5;2;4;2;2;1;2;2;2;2;2;3;2;4;3;3;3;0;0;0;0;0;0;0;0;1;1;0;1;1;4;1;0;0;0;0;1;2;S?;S?;S?;7;2;2;2;2;1;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;34;30-44;3;Superior tecnica incompleta;No;No;Yes;19;master only (1);1;1;0;0;0;0;0
1364;-33.0363058;-71.4450818;1;3;;;2;2;1;1;2;4;2;2;4;1;2;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;S?;No;No;1;1;2;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;60;60 or more;2;Media tecnica completa;No;No;No;19;master only (1);1;1;0;0;0;0;0
1371;-33.0362516;-71.444489;3;3;4;2;2;2;3;2;5;4;4;4;3;2;2;3;3;3;1;0;1;1;1;0;4;0;0;0;0;1;0;1;0;1;0;0;0;0;1;S?;S?;No;7;3;5;1;1;1;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;19;18-29;5;Media completa;No;No;No;19;master only (1);1;1;0;0;0;0;0
1416;-33.0353803;-71.4433331;2;2;4;2;1;1;2;1;2;1;5;3;5;1;3;2;4;4;0;0;0;0;0;0;0;0;0;0;0;1;0;1;;0;0;0;0;0;;No;S?;No;4;2;4;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;72;60 or more;3;Media tecnica completa;No;No;No;19;master only (1);1;1;0;0;0;0;0
4126;-33.0314735;-71.4042336;2;2;2;2;2;2;2;2;4;2;4;2;2;1;3;3;3;3;1;1;1;1;1;0;5;1;0;0;0;1;0;2;1;0;0;0;0;0;1;S?;S?;S?;4;4;5;1;1;1;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;41;30-44;4;Superior tecnica completa;No;No;Yes;21;using only (2);1;0;0;1;0;0;0
4133;-33.0311866;-71.4042241;4;4;4;2;2;1;2;2;4;3;2;2;4;2;2;2;3;2;1;0;1;1;1;0;4;0;1;0;0;0;1;2;1;1;0;0;0;0;2;S?;S?;S?;7;3;4;4;4;4;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;39;30-44;4;Superior tecnica completa;No;No;No;21;using only (2);1;0;0;1;0;0;0
1195;-33.0399664;-71.406729;2;2;4;2;2;2;2;4;4;2;4;4;4;4;3;3;4;4;0;0;1;0;1;0;2;0;1;1;0;1;0;3;1;1;1;0;0;0;3;S?;S?;S?;7;7;7;1;4;4;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;36;30-44;2;Media completa;No;No;No;20;master only (1);1;0;1;0;0;0;0
1199;-33.0399496;-71.4075292;2;3;5;5;4;3;3;2;4;4;4;4;4;3;3;3;4;4;1;1;1;1;1;0;5;0;0;0;0;1;1;2;0;1;0;0;0;0;1;S?;S?;S?;7;2;7;1;1;1;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;29;18-29;3;Universitaria completa;No;No;No;20;master only (1);1;0;1;0;0;0;0
1200;-33.0397862;-71.4066179;5;4;4;3;4;2;1;2;5;5;4;3;4;2;3;3;2;2;1;1;1;1;1;0;5;0;1;0;1;1;0;3;1;1;0;0;0;0;2;S?;No;S?;4;7;7;6;5;1;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;25;18-29;4;Superior tecnica completa;No;Yes;No;19;master only (1);1;1;0;0;0;0;0
1204;-33.0397485;-71.4074803;2;2;2;2;2;2;2;2;2;2;2;2;4;1;2;2;2;4;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;S?;S?;No;7;1;7;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;55;45-59;1;Basica incompleta o menos;No;No;No;20;master only (1);1;0;1;0;0;0;0
1207;-33.0397042;-71.4084965;1;1;;;1;2;1;1;1;2;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;No;No;No;;;;;;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;80;60 or more;3;Media incompleta;No;No;No;19;master only (1);1;1;0;0;0;0;0
1217;-33.0391394;-71.409242;5;5;5;5;1;2;2;2;3;3;3;3;4;3;3;3;3;3;0;0;1;1;1;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;1;S?;S?;;4;1;4;2;2;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;54;45-59;3;Media completa;No;No;No;20;master only (1);1;0;1;0;0;0;0
1219;-33.0391003;-71.4060753;;;;;1;1;1;1;1;2;1;1;1;1;1;1;1;1;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;No;No;No;;;;;;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;87;60 or more;2;Basica incompleta o menos;No;No;No;19;master only (1);1;1;0;0;0;0;0
1220;-33.0390831;-71.4105124;3;2;4;1;1;3;1;4;2;2;3;2;2;3;3;3;4;4;0;0;1;1;1;0;3;0;1;0;1;1;0;3;1;0;0;0;0;0;1;S?;S?;No;7;4;7;1;3;2;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;26;18-29;4;Universitaria completa;No;Yes;No;20;master only (1);1;0;1;0;0;0;0
1223;-33.0390166;-71.4087315;1;1;1;1;5;1;5;5;1;1;4;1;3;1;3;2;4;4;0;0;0;1;1;0;2;0;0;0;0;1;1;2;0;0;0;0;0;0;0;No;S?;No;;;;;;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;61;60 or more;1;Basica incompleta o menos;No;No;No;19;master only (1);1;1;0;0;0;0;0
1226;-33.038919;-71.410189;;;;;1;2;1;3;5;1;1;5;5;2;4;4;4;4;1;1;1;1;1;0;5;0;1;0;0;1;0;2;1;1;0;1;0;0;3;S?;S?;S?;7;7;7;1;1;7;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;34;30-44;3;Media completa;No;No;No;19;master only (1);1;1;0;0;0;0;0
1229;-33.0388127;-71.4105276;1;1;3;3;2;1;2;1;1;2;3;4;4;3;3;3;3;2;1;1;1;1;1;0;5;0;1;1;0;1;0;3;1;1;0;0;0;0;2;S?;S?;S?;6;6;6;3;3;3;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;32;30-44;3;Universitaria inompleta;No;No;Yes;20;master only (1);1;0;1;0;0;0;0
1230;-33.0387955;-71.3996906;2;2;4;4;3;3;4;4;4;4;2;3;4;3;4;3;3;3;0;0;0;1;1;1;3;1;0;0;0;1;1;3;0;1;0;1;0;0;2;S?;S?;S?;7;6;5;5;5;6;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;30;30-44;3;Superior tecnica incompleta;No;No;Yes;19;master only (1);1;1;0;0;0;0;0
1238;-33.0387267;-71.409408;1;2;5;1;3;3;3;1;5;5;4;5;3;4;3;3;3;3;1;0;1;1;1;0;4;0;1;0;1;1;0;3;0;1;1;1;0;0;3;S?;No;;6;4;6;1;1;2;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;23;18-29;3;Universitaria inompleta;Yes;No;No;20;master only (1);1;0;1;0;0;0;0
1239;-33.0387238;-71.4097674;;;;;1;3;1;1;1;5;1;3;3;2;3;2;3;3;0;0;1;1;0;0;2;1;1;0;0;1;1;4;0;0;0;0;0;0;0;No;No;No;;;;;;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;77;60 or more;1;Basica incompleta o menos;No;No;No;20;master only (1);1;0;1;0;0;0;0
1242;-33.0386576;-71.4092621;5;5;5;5;1;1;1;5;5;5;5;5;5;4;4;4;4;4;1;1;1;1;1;1;6;0;1;0;0;1;1;3;1;1;1;0;1;0;4;S?;S?;S?;7;7;4;7;7;7;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;27;18-29;3;Universitaria completa;No;No;No;20;master only (1);1;0;1;0;0;0;0
1258;-33.0384268;-71.4065149;3;3;3;2;4;4;2;1;3;3;2;2;2;2;2;2;2;2;1;1;1;1;1;1;6;;1;0;0;1;1;;1;0;0;1;0;0;2;No;S?;S?;7;4;2;1;1;1;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;63;60 or more;5;Universitaria completa;No;No;No;19;master only (1);1;1;0;0;0;0;0
1273;-33.038119;-71.40967;1;1;1;1;3;3;3;3;3;3;2;3;4;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;No;7;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;18;18-29;2;Media completa;No;No;No;19;master only (1);1;1;0;0;0;0;0
1293;-33.0376993;-71.401847;2;1;2;1;1;2;1;1;3;2;4;2;5;2;2;3;3;3;0;1;1;1;1;0;4;1;1;0;0;1;0;3;1;1;0;0;0;0;2;S?;S?;;5;1;4;1;1;1;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;49;45-59;3;Media completa;No;Yes;No;19;master only (1);1;1;0;0;0;0;0
1305;-33.037563;-71.4099573;4;4;4;4;3;3;2;2;3;4;1;3;3;3;3;3;4;3;1;0;1;1;1;0;4;0;0;0;0;1;0;1;0;0;0;0;0;0;0;No;No;No;;;;;;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;74;60 or more;4;Media completa;Yes;No;No;19;master only (1);1;1;0;0;0;0;0
1306;-33.037563;-71.409957;3;4;4;2;1;2;1;2;3;4;3;3;4;2;3;3;3;3;0;0;1;1;0;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;S?;S?;No;7;;4;;;;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;43;30-44;2;Media completa;No;No;No;19;master only (1);1;1;0;0;0;0;0
1319;-33.037441;-71.4095292;1;1;5;1;1;1;1;1;1;5;1;2;5;4;3;2;4;4;1;1;1;1;1;0;5;0;1;0;0;0;0;1;1;1;1;1;1;0;5;S?;S?;S?;7;7;7;7;7;4;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;35;30-44;4;Superior tecnica completa;No;No;Yes;20;master only (1);1;0;1;0;0;0;0
1321;-33.0374001;-71.4105228;1;1;1;1;1;1;2;5;5;4;5;4;4;4;4;4;4;3;1;0;1;1;1;0;4;0;1;0;0;1;0;2;1;0;0;1;0;0;2;S?;S?;S?;4;1;4;7;7;1;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;37;30-44;5;Universitaria completa;No;Yes;No;20;master only (1);1;0;1;0;0;0;0
1327;-33.0372482;-71.401319;2;3;3;1;2;3;2;2;4;4;4;4;4;2;2;2;3;3;0;0;1;1;1;0;3;1;1;0;0;1;1;4;1;1;0;0;0;0;2;No;S?;;7;4;3;2;4;3;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;20;18-29;4;Universitaria inompleta;No;No;Yes;19;master only (1);1;1;0;0;0;0;0
1345;-33.0369829;-71.4095777;3;3;3;1;1;1;1;1;5;5;5;5;5;3;3;3;4;3;1;1;1;1;1;1;6;1;0;0;0;1;1;3;1;1;1;1;1;1;6;S?;S?;S?;4;3;7;4;4;4;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;43;30-44;4;Universitaria completa;Yes;No;No;20;master only (1);1;0;1;0;0;0;0
1348;-33.036894;-71.409531;2;2;2;2;1;1;1;1;1;3;1;5;5;4;4;4;4;4;0;0;1;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;No;;;;;;;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;95;60 or more;2;Media incompleta;Yes;No;No;20;master only (1);1;0;1;0;0;0;0
4029;-33.040423;-71.4094986;3;3;5;2;3;3;3;1;2;1;2;2;;2;4;4;4;2;0;1;1;1;1;0;4;0;0;1;0;0;0;1;0;0;0;0;0;0;0;S?;S?;;3;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;81;60 or more;2;Basica completa;No;No;No;21;using only (2);1;0;0;1;0;0;0
4054;-33.0395528;-71.4104918;4;4;4;3;1;1;1;1;4;5;4;4;4;4;3;3;4;4;1;0;1;1;1;1;5;1;1;0;0;1;1;4;1;1;1;1;0;1;5;S?;S?;;6;6;7;5;6;5;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;50;45-59;4;Superior tecnica completa;No;No;No;21;using only (2);1;0;0;1;0;0;0
4055;-33.039494;-71.4092991;4;3;4;1;3;4;5;1;5;4;4;4;4;3;4;4;4;4;0;0;1;1;1;0;3;0;0;0;0;1;0;1;1;1;0;0;0;0;2;S?;S?;S?;7;4;7;1;1;1;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;29;18-29;4;Superior tecnica incompleta;No;No;No;21;using only (2);1;0;0;1;0;0;0
4069;-33.0379601;-71.4095094;2;2;2;2;3;4;4;5;5;4;4;2;3;2;2;3;3;4;0;0;1;1;1;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;S?;S?;;7;4;4;1;1;1;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;69;60 or more;3;Media completa;Yes;No;No;21;using only (2);1;0;0;1;0;0;0
4070;-33.0377732;-71.4105856;3;3;3;3;2;4;2;2;3;3;4;2;3;3;2;2;3;3;1;1;1;1;1;0;5;0;0;0;0;0;1;1;0;0;0;0;0;0;0;S?;S?;S?;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Masculine;66;60 or more;2;Media tecnica completa;No;No;No;21;using only (2);1;0;0;1;0;0;0
4080;-33.036415;-71.4092249;5;4;5;2;2;2;1;2;3;3;2;3;4;2;4;3;3;3;0;0;1;0;0;0;1;0;1;0;1;0;1;3;1;1;0;0;0;0;2;S?;S?;;7;6;7;4;5;4;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;26;18-29;4;Universitaria inompleta;No;No;No;21;using only (2);1;0;0;1;0;0;0
1311;-33.0375276;-71.4820667;1;1;1;1;1;1;2;2;5;1;5;1;1;1;3;2;1;2;0;0;0;1;0;0;1;0;1;0;0;1;0;2;0;0;0;0;0;0;0;S?;S?;;7;1;4;4;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;27;18-29;4;Universitaria completa;No;No;No;19;master only (1);0;1;0;0;0;0;0
1312;-33.0375276;-71.4820667;2;2;4;2;4;4;3;4;5;5;4;5;5;4;3;3;4;3;1;1;1;1;1;0;5;1;1;0;1;0;1;4;1;1;1;1;0;0;4;S?;S?;S?;7;6;4;5;6;4;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;20;18-29;;Universitaria inompleta;No;No;Yes;19;master only (1);0;1;0;0;0;0;0
1313;-33.0375276;-71.4820667;3;3;4;4;2;2;2;1;5;5;5;5;5;4;3;3;3;3;0;1;1;1;1;0;4;1;1;0;1;1;1;5;1;1;1;1;0;1;5;S?;No;S?;7;5;5;5;5;4;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;39;30-44;5;Universitaria completa;No;No;Yes;19;master only (1);0;1;0;0;0;0;0
1314;-33.0375276;-71.4820667;4;5;5;3;3;2;1;1;4;4;1;4;4;2;4;3;4;4;0;1;0;1;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;2;S?;S?;S?;7;4;6;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;25;18-29;5;Superior tecnica completa;No;Yes;No;19;master only (1);0;1;0;0;0;0;0
1333;-33.0371324;-71.4839217;1;3;5;3;1;2;1;5;5;4;2;4;5;4;3;3;4;4;0;0;1;1;1;0;3;0;1;1;1;1;0;4;0;1;0;0;0;1;2;S?;No;S?;6;6;7;3;1;1;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;25;18-29;;Universitaria inompleta;No;Yes;No;19;master only (1);0;1;0;0;0;0;0
938;-33.0447636;-71.4066936;1;1;1;1;1;3;2;1;2;5;2;3;4;1;3;2;3;3;0;0;1;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;No;7;6;4;1;1;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;76;60 or more;3;Media incompleta;No;Yes;No;19;master only (1);1;1;0;0;0;0;0
980;-33.0442752;-71.4067455;2;4;4;4;2;2;1;2;3;4;2;2;3;1;3;2;3;3;0;0;1;1;1;0;3;0;1;1;0;1;0;3;0;0;0;0;0;0;0;S?;S?;No;6;5;3;1;1;1;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;74;60 or more;2;Superior tecnica completa;No;No;Yes;19;master only (1);1;1;0;0;0;0;0
996;-33.043976;-71.4066669;;;;;1;3;1;4;5;3;3;4;4;1;4;4;4;4;0;0;1;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;No;No;No;;;;;;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Femenine;67;60 or more;3;Media incompleta;Yes;No;No;19;master only (1);1;1;0;0;0;0;0
